filepath,label
data/raw\forest\3092.jpg,forest
data/raw\forest\3100.jpg,forest
data/raw\forest\3102.jpg,forest
data/raw\forest\3105.jpg,forest
data/raw\forest\3119.jpg,forest
data/raw\forest\3121.jpg,forest
data/raw\forest\3130.jpg,forest
data/raw\forest\3141.jpg,forest
data/raw\forest\3143.jpg,forest
data/raw\forest\3155.jpg,forest
data/raw\forest\316.jpg,forest
data/raw\forest\317.jpg,forest
data/raw\forest\3172.jpg,forest
data/raw\forest\3183.jpg,forest
data/raw\forest\3211.jpg,forest
data/raw\forest\3220.jpg,forest
data/raw\forest\3243.jpg,forest
data/raw\forest\3259.jpg,forest
data/raw\forest\3270.jpg,forest
data/raw\forest\3272.jpg,forest
data/raw\forest\3279.jpg,forest
data/raw\forest\3300.jpg,forest
data/raw\forest\3309.jpg,forest
data/raw\forest\3315.jpg,forest
data/raw\forest\3329.jpg,forest
data/raw\forest\3331.jpg,forest
data/raw\forest\3344.jpg,forest
data/raw\forest\3346.jpg,forest
data/raw\forest\3348.jpg,forest
data/raw\forest\335.jpg,forest
data/raw\forest\3356.jpg,forest
data/raw\forest\3368.jpg,forest
data/raw\forest\3377.jpg,forest
data/raw\forest\3384.jpg,forest
data/raw\forest\3386.jpg,forest
data/raw\forest\3396.jpg,forest
data/raw\forest\3403.jpg,forest
data/raw\forest\3405.jpg,forest
data/raw\forest\3411.jpg,forest
data/raw\forest\3422.jpg,forest
data/raw\forest\3427.jpg,forest
data/raw\forest\3430.jpg,forest
data/raw\forest\3444.jpg,forest
data/raw\forest\3450.jpg,forest
data/raw\forest\3458.jpg,forest
data/raw\forest\3468.jpg,forest
data/raw\forest\3469.jpg,forest
data/raw\forest\3494.jpg,forest
data/raw\forest\3496.jpg,forest
data/raw\forest\3507.jpg,forest
data/raw\forest\352.jpg,forest
data/raw\forest\3532.jpg,forest
data/raw\forest\3542.jpg,forest
data/raw\forest\3551.jpg,forest
data/raw\forest\3558.jpg,forest
data/raw\forest\3559.jpg,forest
data/raw\forest\3574.jpg,forest
data/raw\forest\3582.jpg,forest
data/raw\forest\3583.jpg,forest
data/raw\forest\3591.jpg,forest
data/raw\forest\361.jpg,forest
data/raw\forest\3613.jpg,forest
data/raw\forest\3617.jpg,forest
data/raw\forest\3624.jpg,forest
data/raw\forest\3637.jpg,forest
data/raw\forest\3649.jpg,forest
data/raw\forest\3651.jpg,forest
data/raw\forest\3654.jpg,forest
data/raw\forest\3663.jpg,forest
data/raw\forest\3680.jpg,forest
data/raw\forest\3686.jpg,forest
data/raw\forest\3687.jpg,forest
data/raw\forest\3702.jpg,forest
data/raw\forest\3711.jpg,forest
data/raw\forest\3732.jpg,forest
data/raw\forest\3737.jpg,forest
data/raw\forest\3758.jpg,forest
data/raw\forest\3766.jpg,forest
data/raw\forest\3771.jpg,forest
data/raw\forest\3774.jpg,forest
data/raw\forest\3780.jpg,forest
data/raw\forest\3781.jpg,forest
data/raw\forest\3788.jpg,forest
data/raw\forest\3811.jpg,forest
data/raw\forest\3820.jpg,forest
data/raw\forest\383.jpg,forest
data/raw\forest\3847.jpg,forest
data/raw\forest\3852.jpg,forest
data/raw\forest\3863.jpg,forest
data/raw\forest\3871.jpg,forest
data/raw\forest\3873.jpg,forest
data/raw\forest\3877.jpg,forest
data/raw\forest\3891.jpg,forest
data/raw\forest\3893.jpg,forest
data/raw\forest\3900.jpg,forest
data/raw\forest\3914.jpg,forest
data/raw\forest\3924.jpg,forest
data/raw\forest\3935.jpg,forest
data/raw\forest\3945.jpg,forest
data/raw\forest\3949.jpg,forest
data/raw\forest\3957.jpg,forest
data/raw\forest\3958.jpg,forest
data/raw\forest\3959.jpg,forest
data/raw\forest\3985.jpg,forest
data/raw\forest\3988.jpg,forest
data/raw\forest\3997.jpg,forest
data/raw\forest\4001.jpg,forest
data/raw\forest\4003.jpg,forest
data/raw\forest\4004.jpg,forest
data/raw\forest\4005.jpg,forest
data/raw\forest\4007.jpg,forest
data/raw\forest\4020.jpg,forest
data/raw\forest\4029.jpg,forest
data/raw\forest\4031.jpg,forest
data/raw\forest\4033.jpg,forest
data/raw\forest\4046.jpg,forest
data/raw\forest\4049.jpg,forest
data/raw\forest\405.jpg,forest
data/raw\forest\4051.jpg,forest
data/raw\forest\4052.jpg,forest
data/raw\forest\407.jpg,forest
data/raw\forest\4087.jpg,forest
data/raw\forest\409.jpg,forest
data/raw\forest\4096.jpg,forest
data/raw\forest\41.jpg,forest
data/raw\forest\4103.jpg,forest
data/raw\forest\4106.jpg,forest
data/raw\forest\411.jpg,forest
data/raw\forest\4114.jpg,forest
data/raw\forest\4134.jpg,forest
data/raw\forest\4146.jpg,forest
data/raw\forest\4165.jpg,forest
data/raw\forest\4177.jpg,forest
data/raw\forest\4181.jpg,forest
data/raw\forest\4191.jpg,forest
data/raw\forest\4197.jpg,forest
data/raw\forest\4255.jpg,forest
data/raw\forest\4258.jpg,forest
data/raw\forest\4271.jpg,forest
data/raw\forest\4275.jpg,forest
data/raw\forest\4289.jpg,forest
data/raw\forest\4293.jpg,forest
data/raw\forest\430.jpg,forest
data/raw\forest\4301.jpg,forest
data/raw\forest\4306.jpg,forest
data/raw\forest\4307.jpg,forest
data/raw\forest\4308.jpg,forest
data/raw\forest\4310.jpg,forest
data/raw\forest\4313.jpg,forest
data/raw\forest\4321.jpg,forest
data/raw\forest\4323.jpg,forest
data/raw\forest\4348.jpg,forest
data/raw\forest\4352.jpg,forest
data/raw\forest\4354.jpg,forest
data/raw\forest\4356.jpg,forest
data/raw\forest\4368.jpg,forest
data/raw\forest\4371.jpg,forest
data/raw\forest\438.jpg,forest
data/raw\forest\4381.jpg,forest
data/raw\forest\4393.jpg,forest
data/raw\forest\4397.jpg,forest
data/raw\forest\4399.jpg,forest
data/raw\forest\4413.jpg,forest
data/raw\forest\4421.jpg,forest
data/raw\forest\4426.jpg,forest
data/raw\forest\4444.jpg,forest
data/raw\forest\4474.jpg,forest
data/raw\forest\4475.jpg,forest
data/raw\forest\4484.jpg,forest
data/raw\forest\4498.jpg,forest
data/raw\forest\450.jpg,forest
data/raw\forest\4509.jpg,forest
data/raw\forest\4512.jpg,forest
data/raw\forest\4515.jpg,forest
data/raw\forest\4528.jpg,forest
data/raw\forest\4530.jpg,forest
data/raw\forest\4543.jpg,forest
data/raw\forest\455.jpg,forest
data/raw\forest\4553.jpg,forest
data/raw\forest\4565.jpg,forest
data/raw\forest\4567.jpg,forest
data/raw\forest\4568.jpg,forest
data/raw\forest\4581.jpg,forest
data/raw\forest\4582.jpg,forest
data/raw\forest\4590.jpg,forest
data/raw\forest\46.jpg,forest
data/raw\forest\4605.jpg,forest
data/raw\forest\4616.jpg,forest
data/raw\forest\4627.jpg,forest
data/raw\forest\4628.jpg,forest
data/raw\forest\464.jpg,forest
data/raw\forest\466.jpg,forest
data/raw\forest\4679.jpg,forest
data/raw\forest\4690.jpg,forest
data/raw\forest\4691.jpg,forest
data/raw\forest\4707.jpg,forest
data/raw\forest\4709.jpg,forest
data/raw\forest\472.jpg,forest
data/raw\forest\4723.jpg,forest
data/raw\forest\4737.jpg,forest
data/raw\forest\4738.jpg,forest
data/raw\forest\4739.jpg,forest
data/raw\forest\474.jpg,forest
data/raw\forest\4744.jpg,forest
data/raw\forest\4747.jpg,forest
data/raw\forest\4750.jpg,forest
data/raw\forest\4761.jpg,forest
data/raw\forest\4763.jpg,forest
data/raw\forest\4777.jpg,forest
data/raw\forest\478.jpg,forest
data/raw\forest\479.jpg,forest
data/raw\forest\48.jpg,forest
data/raw\forest\4820.jpg,forest
data/raw\forest\483.jpg,forest
data/raw\forest\4835.jpg,forest
data/raw\forest\4839.jpg,forest
data/raw\forest\4846.jpg,forest
data/raw\forest\4848.jpg,forest
data/raw\forest\4873.jpg,forest
data/raw\forest\489.jpg,forest
data/raw\forest\4899.jpg,forest
data/raw\forest\49.jpg,forest
data/raw\forest\4900.jpg,forest
data/raw\forest\4905.jpg,forest
data/raw\forest\4909.jpg,forest
data/raw\forest\491.jpg,forest
data/raw\forest\4935.jpg,forest
data/raw\forest\4943.jpg,forest
data/raw\forest\4956.jpg,forest
data/raw\forest\4971.jpg,forest
data/raw\forest\4972.jpg,forest
data/raw\forest\4983.jpg,forest
data/raw\forest\4985.jpg,forest
data/raw\forest\5001.jpg,forest
data/raw\forest\5002.jpg,forest
data/raw\forest\5003.jpg,forest
data/raw\forest\5006.jpg,forest
data/raw\forest\501.jpg,forest
data/raw\forest\5014.jpg,forest
data/raw\forest\502.jpg,forest
data/raw\forest\5024.jpg,forest
data/raw\forest\5030.jpg,forest
data/raw\forest\5049.jpg,forest
data/raw\forest\5058.jpg,forest
data/raw\forest\5062.jpg,forest
data/raw\forest\5074.jpg,forest
data/raw\forest\5083.jpg,forest
data/raw\forest\5087.jpg,forest
data/raw\forest\5088.jpg,forest
data/raw\forest\5098.jpg,forest
data/raw\forest\5099.jpg,forest
data/raw\forest\5102.jpg,forest
data/raw\forest\5109.jpg,forest
data/raw\forest\5116.jpg,forest
data/raw\forest\5121.jpg,forest
data/raw\forest\5139.jpg,forest
data/raw\forest\5142.jpg,forest
data/raw\forest\5143.jpg,forest
data/raw\forest\5150.jpg,forest
data/raw\forest\5176.jpg,forest
data/raw\forest\5202.jpg,forest
data/raw\forest\5205.jpg,forest
data/raw\forest\5207.jpg,forest
data/raw\forest\521.jpg,forest
data/raw\forest\5211.jpg,forest
data/raw\forest\5219.jpg,forest
data/raw\forest\5238.jpg,forest
data/raw\forest\524.jpg,forest
data/raw\forest\5246.jpg,forest
data/raw\forest\5247.jpg,forest
data/raw\forest\5248.jpg,forest
data/raw\forest\5250.jpg,forest
data/raw\forest\5266.jpg,forest
data/raw\forest\5311.jpg,forest
data/raw\forest\5323.jpg,forest
data/raw\forest\5325.jpg,forest
data/raw\forest\5326.jpg,forest
data/raw\forest\533.jpg,forest
data/raw\forest\5335.jpg,forest
data/raw\forest\534.jpg,forest
data/raw\forest\5341.jpg,forest
data/raw\forest\5342.jpg,forest
data/raw\forest\5345.jpg,forest
data/raw\forest\5349.jpg,forest
data/raw\forest\5352.jpg,forest
data/raw\forest\5360.jpg,forest
data/raw\forest\5372.jpg,forest
data/raw\forest\5378.jpg,forest
data/raw\forest\5404.jpg,forest
data/raw\forest\5406.jpg,forest
data/raw\forest\5413.jpg,forest
data/raw\forest\5438.jpg,forest
data/raw\forest\545.jpg,forest
data/raw\forest\5456.jpg,forest
data/raw\forest\5462.jpg,forest
data/raw\forest\5483.jpg,forest
data/raw\forest\5517.jpg,forest
data/raw\forest\5518.jpg,forest
data/raw\forest\5524.jpg,forest
data/raw\forest\5531.jpg,forest
data/raw\forest\5534.jpg,forest
data/raw\forest\5544.jpg,forest
data/raw\forest\5547.jpg,forest
data/raw\forest\5574.jpg,forest
data/raw\forest\5575.jpg,forest
data/raw\forest\558.jpg,forest
data/raw\forest\5582.jpg,forest
data/raw\forest\5587.jpg,forest
data/raw\forest\5591.jpg,forest
data/raw\forest\5594.jpg,forest
data/raw\forest\5606.jpg,forest
data/raw\forest\5610.jpg,forest
data/raw\forest\5643.jpg,forest
data/raw\forest\5644.jpg,forest
data/raw\forest\566.jpg,forest
data/raw\forest\567.jpg,forest
data/raw\forest\5673.jpg,forest
data/raw\forest\5674.jpg,forest
data/raw\forest\5682.jpg,forest
data/raw\forest\5704.jpg,forest
data/raw\forest\5711.jpg,forest
data/raw\forest\5726.jpg,forest
data/raw\forest\5729.jpg,forest
data/raw\forest\573.jpg,forest
data/raw\forest\5742.jpg,forest
data/raw\forest\5754.jpg,forest
data/raw\forest\5759.jpg,forest
data/raw\forest\5767.jpg,forest
data/raw\forest\5769.jpg,forest
data/raw\forest\5781.jpg,forest
data/raw\forest\5783.jpg,forest
data/raw\forest\5785.jpg,forest
data/raw\forest\5786.jpg,forest
data/raw\forest\5804.jpg,forest
data/raw\forest\5808.jpg,forest
data/raw\forest\581.jpg,forest
data/raw\forest\5814.jpg,forest
data/raw\forest\5816.jpg,forest
data/raw\forest\5818.jpg,forest
data/raw\forest\5824.jpg,forest
data/raw\forest\5825.jpg,forest
data/raw\forest\583.jpg,forest
data/raw\forest\5834.jpg,forest
data/raw\forest\5835.jpg,forest
data/raw\forest\5840.jpg,forest
data/raw\forest\5850.jpg,forest
data/raw\forest\5860.jpg,forest
data/raw\forest\5861.jpg,forest
data/raw\forest\587.jpg,forest
data/raw\forest\5872.jpg,forest
data/raw\forest\5875.jpg,forest
data/raw\forest\5879.jpg,forest
data/raw\forest\5880.jpg,forest
data/raw\forest\5899.jpg,forest
data/raw\forest\5912.jpg,forest
data/raw\forest\5920.jpg,forest
data/raw\forest\5932.jpg,forest
data/raw\forest\5935.jpg,forest
data/raw\forest\5941.jpg,forest
data/raw\forest\5944.jpg,forest
data/raw\forest\5950.jpg,forest
data/raw\forest\597.jpg,forest
data/raw\forest\5973.jpg,forest
data/raw\forest\5988.jpg,forest
data/raw\forest\5992.jpg,forest
data/raw\forest\6004.jpg,forest
data/raw\forest\6008.jpg,forest
data/raw\forest\6016.jpg,forest
data/raw\forest\6021.jpg,forest
data/raw\forest\6035.jpg,forest
data/raw\forest\6040.jpg,forest
data/raw\forest\6042.jpg,forest
data/raw\forest\6049.jpg,forest
data/raw\forest\6056.jpg,forest
data/raw\forest\6061.jpg,forest
data/raw\forest\6065.jpg,forest
data/raw\forest\6085.jpg,forest
data/raw\forest\6086.jpg,forest
data/raw\forest\6098.jpg,forest
data/raw\forest\6099.jpg,forest
data/raw\forest\6104.jpg,forest
data/raw\forest\6106.jpg,forest
data/raw\forest\6112.jpg,forest
data/raw\forest\6127.jpg,forest
data/raw\forest\6131.jpg,forest
data/raw\forest\6137.jpg,forest
data/raw\forest\6153.jpg,forest
data/raw\forest\6154.jpg,forest
data/raw\forest\6161.jpg,forest
data/raw\forest\6169.jpg,forest
data/raw\forest\6188.jpg,forest
data/raw\forest\6196.jpg,forest
data/raw\forest\6223.jpg,forest
data/raw\forest\6252.jpg,forest
data/raw\forest\6258.jpg,forest
data/raw\forest\627.jpg,forest
data/raw\forest\628.jpg,forest
data/raw\forest\6287.jpg,forest
data/raw\forest\6294.jpg,forest
data/raw\forest\6310.jpg,forest
data/raw\forest\6317.jpg,forest
data/raw\forest\6324.jpg,forest
data/raw\forest\6325.jpg,forest
data/raw\forest\6341.jpg,forest
data/raw\forest\636.jpg,forest
data/raw\forest\6366.jpg,forest
data/raw\forest\6380.jpg,forest
data/raw\forest\6389.jpg,forest
data/raw\forest\639.jpg,forest
data/raw\forest\6395.jpg,forest
data/raw\forest\6441.jpg,forest
data/raw\forest\6456.jpg,forest
data/raw\forest\6458.jpg,forest
data/raw\forest\6480.jpg,forest
data/raw\forest\6490.jpg,forest
data/raw\forest\6496.jpg,forest
data/raw\forest\650.jpg,forest
data/raw\forest\651.jpg,forest
data/raw\forest\6511.jpg,forest
data/raw\forest\6514.jpg,forest
data/raw\forest\6517.jpg,forest
data/raw\forest\6522.jpg,forest
data/raw\forest\6523.jpg,forest
data/raw\forest\6527.jpg,forest
data/raw\forest\6530.jpg,forest
data/raw\forest\6532.jpg,forest
data/raw\forest\6533.jpg,forest
data/raw\forest\6551.jpg,forest
data/raw\forest\6555.jpg,forest
data/raw\forest\6566.jpg,forest
data/raw\forest\6578.jpg,forest
data/raw\forest\6590.jpg,forest
data/raw\forest\6616.jpg,forest
data/raw\forest\6618.jpg,forest
data/raw\forest\663.jpg,forest
data/raw\forest\6646.jpg,forest
data/raw\forest\6653.jpg,forest
data/raw\forest\6654.jpg,forest
data/raw\forest\6655.jpg,forest
data/raw\forest\6661.jpg,forest
data/raw\forest\6662.jpg,forest
data/raw\forest\6666.jpg,forest
data/raw\forest\6669.jpg,forest
data/raw\forest\6680.jpg,forest
data/raw\forest\6687.jpg,forest
data/raw\forest\6723.jpg,forest
data/raw\forest\6746.jpg,forest
data/raw\forest\6765.jpg,forest
data/raw\forest\6779.jpg,forest
data/raw\forest\678.jpg,forest
data/raw\forest\6789.jpg,forest
data/raw\forest\6803.jpg,forest
data/raw\forest\6804.jpg,forest
data/raw\forest\6805.jpg,forest
data/raw\forest\6812.jpg,forest
data/raw\forest\6818.jpg,forest
data/raw\forest\6823.jpg,forest
data/raw\forest\6824.jpg,forest
data/raw\forest\6836.jpg,forest
data/raw\forest\6851.jpg,forest
data/raw\forest\6854.jpg,forest
data/raw\forest\6866.jpg,forest
data/raw\forest\6870.jpg,forest
data/raw\forest\6876.jpg,forest
data/raw\forest\6887.jpg,forest
data/raw\forest\6889.jpg,forest
data/raw\forest\6893.jpg,forest
data/raw\forest\6896.jpg,forest
data/raw\forest\6899.jpg,forest
data/raw\forest\690.jpg,forest
data/raw\forest\6902.jpg,forest
data/raw\forest\6910.jpg,forest
data/raw\forest\6936.jpg,forest
data/raw\forest\6940.jpg,forest
data/raw\forest\6963.jpg,forest
data/raw\forest\6968.jpg,forest
data/raw\forest\6985.jpg,forest
data/raw\forest\6990.jpg,forest
data/raw\forest\7003.jpg,forest
data/raw\forest\7007.jpg,forest
data/raw\forest\7009.jpg,forest
data/raw\forest\701.jpg,forest
data/raw\forest\7012.jpg,forest
data/raw\forest\7032.jpg,forest
data/raw\forest\7045.jpg,forest
data/raw\forest\7048.jpg,forest
data/raw\forest\7053.jpg,forest
data/raw\forest\7056.jpg,forest
data/raw\forest\7059.jpg,forest
data/raw\forest\7062.jpg,forest
data/raw\forest\7080.jpg,forest
data/raw\forest\7093.jpg,forest
data/raw\forest\7097.jpg,forest
data/raw\forest\7102.jpg,forest
data/raw\forest\7123.jpg,forest
data/raw\forest\7125.jpg,forest
data/raw\forest\7128.jpg,forest
data/raw\forest\713.jpg,forest
data/raw\forest\7135.jpg,forest
data/raw\forest\714.jpg,forest
data/raw\forest\7140.jpg,forest
data/raw\forest\7145.jpg,forest
data/raw\forest\7163.jpg,forest
data/raw\forest\717.jpg,forest
data/raw\forest\7174.jpg,forest
data/raw\forest\7175.jpg,forest
data/raw\forest\7179.jpg,forest
data/raw\forest\7184.jpg,forest
data/raw\forest\7188.jpg,forest
data/raw\forest\7198.jpg,forest
data/raw\forest\722.jpg,forest
data/raw\forest\7231.jpg,forest
data/raw\forest\7238.jpg,forest
data/raw\forest\724.jpg,forest
data/raw\forest\725.jpg,forest
data/raw\forest\7261.jpg,forest
data/raw\forest\7271.jpg,forest
data/raw\forest\7274.jpg,forest
data/raw\forest\7285.jpg,forest
data/raw\forest\7320.jpg,forest
data/raw\forest\733.jpg,forest
data/raw\forest\7339.jpg,forest
data/raw\forest\7345.jpg,forest
data/raw\forest\7363.jpg,forest
data/raw\forest\7378.jpg,forest
data/raw\forest\7388.jpg,forest
data/raw\forest\7408.jpg,forest
data/raw\forest\7409.jpg,forest
data/raw\forest\7411.jpg,forest
data/raw\forest\7414.jpg,forest
data/raw\forest\7417.jpg,forest
data/raw\forest\7440.jpg,forest
data/raw\forest\7479.jpg,forest
data/raw\forest\7482.jpg,forest
data/raw\forest\7490.jpg,forest
data/raw\forest\7507.jpg,forest
data/raw\forest\7522.jpg,forest
data/raw\forest\753.jpg,forest
data/raw\forest\7532.jpg,forest
data/raw\forest\7556.jpg,forest
data/raw\forest\7561.jpg,forest
data/raw\forest\757.jpg,forest
data/raw\forest\7571.jpg,forest
data/raw\forest\758.jpg,forest
data/raw\forest\7587.jpg,forest
data/raw\forest\7590.jpg,forest
data/raw\forest\7595.jpg,forest
data/raw\forest\7616.jpg,forest
data/raw\forest\7617.jpg,forest
data/raw\forest\7621.jpg,forest
data/raw\forest\7629.jpg,forest
data/raw\forest\7644.jpg,forest
data/raw\forest\7665.jpg,forest
data/raw\forest\7674.jpg,forest
data/raw\forest\768.jpg,forest
data/raw\forest\7683.jpg,forest
data/raw\forest\7686.jpg,forest
data/raw\forest\769.jpg,forest
data/raw\forest\7694.jpg,forest
data/raw\forest\7696.jpg,forest
data/raw\forest\7704.jpg,forest
data/raw\forest\7709.jpg,forest
data/raw\forest\7720.jpg,forest
data/raw\forest\7724.jpg,forest
data/raw\forest\7747.jpg,forest
data/raw\forest\7756.jpg,forest
data/raw\forest\7773.jpg,forest
data/raw\forest\778.jpg,forest
data/raw\forest\7793.jpg,forest
data/raw\forest\7799.jpg,forest
data/raw\forest\7802.jpg,forest
data/raw\forest\7803.jpg,forest
data/raw\forest\7805.jpg,forest
data/raw\forest\7812.jpg,forest
data/raw\forest\7814.jpg,forest
data/raw\forest\7826.jpg,forest
data/raw\forest\783.jpg,forest
data/raw\forest\7833.jpg,forest
data/raw\forest\7838.jpg,forest
data/raw\forest\7847.jpg,forest
data/raw\forest\7852.jpg,forest
data/raw\forest\7854.jpg,forest
data/raw\forest\7873.jpg,forest
data/raw\forest\7874.jpg,forest
data/raw\forest\7884.jpg,forest
data/raw\forest\7886.jpg,forest
data/raw\forest\7899.jpg,forest
data/raw\forest\7913.jpg,forest
data/raw\forest\7914.jpg,forest
data/raw\forest\7915.jpg,forest
data/raw\forest\7916.jpg,forest
data/raw\forest\7932.jpg,forest
data/raw\forest\7936.jpg,forest
data/raw\forest\7940.jpg,forest
data/raw\forest\7947.jpg,forest
data/raw\forest\7949.jpg,forest
data/raw\forest\7955.jpg,forest
data/raw\forest\7963.jpg,forest
data/raw\forest\7972.jpg,forest
data/raw\forest\7977.jpg,forest
data/raw\forest\7981.jpg,forest
data/raw\forest\8.jpg,forest
data/raw\forest\8016.jpg,forest
data/raw\forest\8019.jpg,forest
data/raw\forest\8023.jpg,forest
data/raw\forest\8033.jpg,forest
data/raw\forest\8034.jpg,forest
data/raw\forest\8047.jpg,forest
data/raw\forest\8064.jpg,forest
data/raw\forest\8069.jpg,forest
data/raw\forest\8076.jpg,forest
data/raw\forest\8087.jpg,forest
data/raw\forest\8112.jpg,forest
data/raw\forest\8113.jpg,forest
data/raw\forest\8124.jpg,forest
data/raw\forest\813.jpg,forest
data/raw\forest\814.jpg,forest
data/raw\forest\8140.jpg,forest
data/raw\forest\8145.jpg,forest
data/raw\forest\8162.jpg,forest
data/raw\forest\8166.jpg,forest
data/raw\forest\8177.jpg,forest
data/raw\forest\8178.jpg,forest
data/raw\forest\8183.jpg,forest
data/raw\forest\8188.jpg,forest
data/raw\forest\8198.jpg,forest
data/raw\forest\8208.jpg,forest
data/raw\forest\8210.jpg,forest
data/raw\forest\8219.jpg,forest
data/raw\forest\8236.jpg,forest
data/raw\forest\8255.jpg,forest
data/raw\forest\8273.jpg,forest
data/raw\forest\8275.jpg,forest
data/raw\forest\8276.jpg,forest
data/raw\forest\8277.jpg,forest
data/raw\forest\8295.jpg,forest
data/raw\forest\8298.jpg,forest
data/raw\forest\8301.jpg,forest
data/raw\forest\8309.jpg,forest
data/raw\forest\8328.jpg,forest
data/raw\forest\8333.jpg,forest
data/raw\forest\8337.jpg,forest
data/raw\forest\8338.jpg,forest
data/raw\forest\8352.jpg,forest
data/raw\forest\8379.jpg,forest
data/raw\forest\838.jpg,forest
data/raw\forest\8384.jpg,forest
data/raw\forest\8389.jpg,forest
data/raw\forest\8394.jpg,forest
data/raw\forest\8407.jpg,forest
data/raw\forest\8412.jpg,forest
data/raw\forest\842.jpg,forest
data/raw\forest\8424.jpg,forest
data/raw\forest\8427.jpg,forest
data/raw\forest\8442.jpg,forest
data/raw\forest\8448.jpg,forest
data/raw\forest\845.jpg,forest
data/raw\forest\8452.jpg,forest
data/raw\forest\8459.jpg,forest
data/raw\forest\8460.jpg,forest
data/raw\forest\8471.jpg,forest
data/raw\forest\8480.jpg,forest
data/raw\forest\8494.jpg,forest
data/raw\forest\8495.jpg,forest
data/raw\forest\8497.jpg,forest
data/raw\forest\850.jpg,forest
data/raw\forest\8510.jpg,forest
data/raw\forest\8511.jpg,forest
data/raw\forest\8519.jpg,forest
data/raw\forest\853.jpg,forest
data/raw\forest\8531.jpg,forest
data/raw\forest\8537.jpg,forest
data/raw\forest\8539.jpg,forest
data/raw\forest\8545.jpg,forest
data/raw\forest\8554.jpg,forest
data/raw\forest\8559.jpg,forest
data/raw\forest\8563.jpg,forest
data/raw\forest\8565.jpg,forest
data/raw\forest\8566.jpg,forest
data/raw\forest\8567.jpg,forest
data/raw\forest\8579.jpg,forest
data/raw\forest\8580.jpg,forest
data/raw\forest\8588.jpg,forest
data/raw\forest\859.jpg,forest
data/raw\forest\8595.jpg,forest
data/raw\forest\8599.jpg,forest
data/raw\forest\8600.jpg,forest
data/raw\forest\8627.jpg,forest
data/raw\forest\8633.jpg,forest
data/raw\forest\8634.jpg,forest
data/raw\forest\8637.jpg,forest
data/raw\forest\8644.jpg,forest
data/raw\forest\8660.jpg,forest
data/raw\forest\8674.jpg,forest
data/raw\forest\8688.jpg,forest
data/raw\forest\8689.jpg,forest
data/raw\forest\8694.jpg,forest
data/raw\forest\8696.jpg,forest
data/raw\forest\8707.jpg,forest
data/raw\forest\8711.jpg,forest
data/raw\forest\8719.jpg,forest
data/raw\forest\8732.jpg,forest
data/raw\forest\8737.jpg,forest
data/raw\forest\8738.jpg,forest
data/raw\forest\8740.jpg,forest
data/raw\forest\8743.jpg,forest
data/raw\forest\8745.jpg,forest
data/raw\forest\8750.jpg,forest
data/raw\forest\876.jpg,forest
data/raw\forest\8764.jpg,forest
data/raw\forest\8769.jpg,forest
data/raw\forest\8778.jpg,forest
data/raw\forest\8787.jpg,forest
data/raw\forest\8790.jpg,forest
data/raw\forest\8796.jpg,forest
data/raw\forest\8805.jpg,forest
data/raw\forest\8827.jpg,forest
data/raw\forest\8850.jpg,forest
data/raw\forest\8856.jpg,forest
data/raw\forest\8857.jpg,forest
data/raw\forest\8860.jpg,forest
data/raw\forest\887.jpg,forest
data/raw\forest\8889.jpg,forest
data/raw\forest\8899.jpg,forest
data/raw\forest\8905.jpg,forest
data/raw\forest\8906.jpg,forest
data/raw\forest\8913.jpg,forest
data/raw\forest\8918.jpg,forest
data/raw\forest\8938.jpg,forest
data/raw\forest\8950.jpg,forest
data/raw\forest\903.jpg,forest
data/raw\forest\915.jpg,forest
data/raw\forest\923.jpg,forest
data/raw\forest\925.jpg,forest
data/raw\forest\928.jpg,forest
data/raw\forest\929.jpg,forest
data/raw\forest\938.jpg,forest
data/raw\forest\943.jpg,forest
data/raw\forest\954.jpg,forest
data/raw\forest\958.jpg,forest
data/raw\forest\966.jpg,forest
data/raw\forest\978.jpg,forest
data/raw\forest\98.jpg,forest
data/raw\forest\980.jpg,forest
data/raw\forest\997.jpg,forest
data/raw\glacier\11652.jpg,glacier
data/raw\glacier\11657.jpg,glacier
data/raw\glacier\11663.jpg,glacier
data/raw\glacier\11676.jpg,glacier
data/raw\glacier\11702.jpg,glacier
data/raw\glacier\11706.jpg,glacier
data/raw\glacier\11709.jpg,glacier
data/raw\glacier\11727.jpg,glacier
data/raw\glacier\11733.jpg,glacier
data/raw\glacier\11734.jpg,glacier
data/raw\glacier\11736.jpg,glacier
data/raw\glacier\11741.jpg,glacier
data/raw\glacier\11747.jpg,glacier
data/raw\glacier\11759.jpg,glacier
data/raw\glacier\11768.jpg,glacier
data/raw\glacier\11774.jpg,glacier
data/raw\glacier\11787.jpg,glacier
data/raw\glacier\11821.jpg,glacier
data/raw\glacier\11824.jpg,glacier
data/raw\glacier\11825.jpg,glacier
data/raw\glacier\11829.jpg,glacier
data/raw\glacier\11831.jpg,glacier
data/raw\glacier\11833.jpg,glacier
data/raw\glacier\11834.jpg,glacier
data/raw\glacier\11843.jpg,glacier
data/raw\glacier\11875.jpg,glacier
data/raw\glacier\11878.jpg,glacier
data/raw\glacier\11911.jpg,glacier
data/raw\glacier\11914.jpg,glacier
data/raw\glacier\11928.jpg,glacier
data/raw\glacier\11936.jpg,glacier
data/raw\glacier\11943.jpg,glacier
data/raw\glacier\11952.jpg,glacier
